road_length,density,rotary_method,velocity,std,std_error,ci_lower,ci_upper,n_samples,n_gridlocked,normality_p_value
128,0.5,0,0.24861590281991444,0.022624553931249066,0.0045249107862498136,0.23927694595667834,0.2579548596831506,25,25,0.00047463107414486813
128,0.55,0,0.2136206930554431,0.023570027712689248,0.00471400554253785,0.2038914637966927,0.22334992231419348,25,25,0.05030305936763754
128,0.6,0,0.20060942054907924,0.035037623685834074,0.007007524737166815,0.18614660032346786,0.21507224077469062,25,25,0.15031980479642568
128,0.65,0,0.18887591213678256,0.02193791253678322,0.004387582507356644,0.17982038691082491,0.19793143736274021,25,25,0.10557485143972946
128,0.7,0,0.1506782523135358,0.014671122636344791,0.002934224527268958,0.14462231053221172,0.15673419409485986,25,25,0.4209440516300187
128,0.75,0,0.10943784532478172,0.02636601768372683,0.005273203536745366,0.09855448813012117,0.12032120251944227,25,25,0.014771602795348688
128,0.8,0,0.08818209324179152,0.01791689476538936,0.0035833789530778717,0.08078636257476597,0.09557782390881707,25,25,0.33705861591379577
128,0.85,0,0.059377783964767825,0.014434884480634354,0.002886976896126871,0.053419356501398244,0.0653362114281374,25,25,0.002238786896513897
128,0.9,0,0.048459552059350174,0.005789028937505873,0.0011578057875011745,0.0460699583598819,0.050849145758818444,25,25,0.20322891458997883
128,0.95,0,0.021823629272815167,0.0040939472945443825,0.0008187894589088765,0.02013373088629695,0.023513527659333382,25,25,0.3808606064597673
256,0.05,0,1.9650066666666666,0.0007811759128013233,0.00015623518256026466,1.9646842130981048,1.9653291202352283,25,0,0.32785866358496407
256,0.1,0,1.9374629411764703,0.009745348936815671,0.0019490697873631342,1.9334402588458188,1.9414856235071218,25,0,0.011516060456514507
256,0.15,0,1.2302982764455581,0.3244335849027487,0.06488671698054974,1.096378674600637,1.3642178782904792,25,9,2.2541720502985948e-05
256,0.2,0,1.0457218056921764,0.16469181591224782,0.03293836318244957,0.9777403652975374,1.1137032460868155,25,1,3.8866675168552796e-06
256,0.25,0,0.6755847154503509,0.12138921748102088,0.024277843496204175,0.625477709179105,0.7256917217215969,25,8,0.21549266392381727
256,0.3,0,0.48890320060994313,0.02780206389245422,0.005560412778490844,0.4774270726743578,0.5003793285455285,25,21,0.33033655868891987
256,0.35,0,0.4759725503160379,0.07430855355956102,0.014861710711912205,0.4452994869543906,0.5066456136776852,25,23,0.013593730302091775
256,0.4,0,0.39737892869029934,0.07806563083220698,0.015613126166441397,0.3651550200528641,0.4296028373277346,25,20,0.0001372753848435142
256,0.45,0,0.3995713367605645,0.05702400015584719,0.011404800031169438,0.3760329863805787,0.4231096871405503,25,23,0.0015583635468036387
256,0.5,0,0.29471365818365336,0.03854056353692274,0.007708112707384548,0.2788048954540157,0.310622420913291,25,17,0.166640220841643
256,0.55,0,0.28103982757891666,0.04650564475371432,0.009301128950742863,0.26184324091596173,0.3002364142418716,25,20,0.282823301847586
256,0.6,0,0.28821393934526657,0.06728281605356878,0.013456563210713757,0.26044095789021793,0.3159869208003152,25,23,0.013307340892148188
256,0.65,0,0.26139702094472633,0.03054469364913761,0.006108938729827522,0.2487887910871616,0.27400525080229104,25,24,0.8161656762015361
256,0.7,0,0.22210243036935698,0.027386066635476863,0.005477213327095372,0.210798017661835,0.23340684307687895,25,24,0.5733492061068328
256,0.75,0,0.17240718650127929,0.035672153025443146,0.007134430605088629,0.15768244543740192,0.18713192756515665,25,21,0.017548331630204438
256,0.8,0,0.12396579288972655,0.0304157933096372,0.00608315866192744,0.11141077047721946,0.13652081530223362,25,17,0.002933595782923442
256,0.85,0,0.0989737127733768,0.013861131542698319,0.002772226308539664,0.09325211888267443,0.10469530666407917,25,25,0.07633661282582917
256,0.9,0,0.0656229194868796,0.010349006228748686,0.002069801245749737,0.06135105967292083,0.06989477930083836,25,25,0.007134157578447101
256,0.95,0,0.028938816720892758,0.005547675109560476,0.0011095350219120952,0.02664884898509247,0.031228784456693047,25,21,0.09900310367862458
