road_length,density,rotary_method,velocity,std,std_error,ci_lower,ci_upper,n_samples,n_gridlocked
128,0.21,0,1.2503165298944898,0,0,1.2503165298944898,1.2503165298944898,1,0
128,0.22,0,1.3253243847874723,0,0,1.3253243847874723,1.3253243847874723,1,0
128,0.23,0,0.8428036383092564,0,0,0.8428036383092564,0.8428036383092564,1,0
128,0.24,0,0.061579487179487184,0,0,0.061579487179487184,0.061579487179487184,1,0
128,0.25,0,0.18655511811023623,0,0,0.18655511811023623,0.18655511811023623,1,0
128,0.26,0,0.0009843823946994795,0,0,0.0009843823946994795,0.0009843823946994795,1,0
256,0.05,0,1.975686274509804,0,0,1.975686274509804,1.975686274509804,1,0
256,0.06,0,1.9701639344262296,0,0,1.9701639344262296,1.9701639344262296,1,0
256,0.07,0,1.9705263157894735,0,0,1.9705263157894735,1.9705263157894735,1,0
256,0.08,0,1.972883435582822,0,0,1.972883435582822,1.972883435582822,1,0
256,0.09,0,1.9517166212534063,0,0,1.9517166212534063,1.9517166212534063,1,0
256,0.1,0,1.9435294117647062,0,0,1.9435294117647062,1.9435294117647062,1,0
256,0.11,0,1.8825,0,0,1.8825,1.8825,1,0
256,0.12,0,1.760081799591002,0,0,1.760081799591002,1.760081799591002,1,0
256,0.13,0,0.8514716981132077,0,0,0.8514716981132077,0.8514716981132077,1,0
256,0.14,0,1.5328896672504377,0,0,1.5328896672504377,1.5328896672504377,1,0
256,0.15,0,1.4488235294117646,0,0,1.4488235294117646,1.4488235294117646,1,0
256,0.16,0,0.7868711656441717,0,0,0.7868711656441717,0.7868711656441717,1,0
256,0.17,0,1.2607792207792208,0,0,1.2607792207792208,1.2607792207792208,1,0
256,0.18,0,1.116457765667575,0,0,1.116457765667575,1.116457765667575,1,0
256,0.19,0,0.9630967741935484,0,0,0.9630967741935484,0.9630967741935484,1,0
256,0.2,0,0.7373039215686275,0,0,0.7373039215686275,0.7373039215686275,1,0
256,0.21,0,0.8300467289719627,0,0,0.8300467289719627,0.8300467289719627,1,0
256,0.22,0,0.4898104793756968,0,0,0.4898104793756968,0.4898104793756968,1,0
256,0.23,0,0.5284434968017058,0,0,0.5284434968017058,0.5284434968017058,1,0
256,0.24,0,0.012257405515832482,0,0,0.012257405515832482,0.012257405515832482,1,0
256,0.25,0,0.3527450980392157,0,0,0.3527450980392157,0.3527450980392157,1,0
256,0.26,0,0.1359622641509434,0,0,0.1359622641509434,0.1359622641509434,1,0
256,0.27,0,0.3404904632152588,0,0,0.3404904632152588,0.3404904632152588,1,0
256,0.28,0,0.3418213660245184,0,0,0.3418213660245184,0.3418213660245184,1,0
256,0.29,0,0.33501267962806414,0,0,0.33501267962806414,0.33501267962806414,1,0
256,0.3,0,0.12202614379084968,0,0,0.12202614379084968,0.12202614379084968,1,0
256,0.31,0,0.2800316455696203,0,0,0.2800316455696203,0.2800316455696203,1,0
256,0.32,0,0.28183908045977013,0,0,0.28183908045977013,0.28183908045977013,1,0
256,0.33,0,0.25964338781575036,0,0,0.25964338781575036,0.25964338781575036,1,0
256,0.34,0,0.5484066330209085,0,0,0.5484066330209085,0.5484066330209085,1,0
256,0.35,0,0.12857142857142856,0,0,0.12857142857142856,0.12857142857142856,1,0
256,0.36,0,0.006811989100817439,0,0,0.006811989100817439,0.006811989100817439,1,0
256,0.37,0,0.11949635520212062,0,0,0.11949635520212062,0.11949635520212062,1,0
256,0.38,0,0.303458064516129,0,0,0.303458064516129,0.303458064516129,1,0
256,0.39,0,0.098730358265242,0,0,0.098730358265242,0.098730358265242,1,0
256,0.4,0,0.1244362745098039,0,0,0.1244362745098039,0.1244362745098039,1,0
256,0.41,0,0.0018899521531100477,0,0,0.0018899521531100477,0.0018899521531100477,1,0
256,0.42,0,0.2854874489200233,0,0,0.2854874489200233,0.2854874489200233,1,0
256,0.43,0,0.1101710376282782,0,0,0.1101710376282782,0.1101710376282782,1,0
256,0.44,0,0.11188857938718662,0,0,0.11188857938718662,0.11188857938718662,1,0
256,0.45,0,0.11716775599128541,0,0,0.11716775599128541,0.11716775599128541,1,0
256,0.46,0,0.0005330490405117271,0,0,0.0005330490405117271,0.0005330490405117271,1,0
